A00081,68222 South Belgium Ave.,81141 West Covina Ct.,Laguna Woods,Arizona,CH24 5VE,Netherlands
A00081,15041 South New Zealand Ln.,33911 East Belize Way,Weirton,New Hampshire,XZ64 3KQ,Greece
A00081,28996  Korea, Republic of Way,53642 North Bulgaria Blvd.,Riverton,Virginia,UC10 2WW
A00082,27088 West Costa Rica Blvd.,4811 East Cape Verde Blvd.,Birmingham,Maryland,TS72 5SD,Gabon
A00082,46912 North Cameroon Ct.,46920 West Saint Pierre and Miquelon Ct.,Easthampton,Colorado,CX13 7WO,Australia
A00082,57012  Hungary Ct.,57235  Orange St.,Commerce,Vermont,DS5 0HB,United States Minor Outlying Islands
A00083,56245 South Angola St.,46417 West Bahrain St.,Everett,Maine,TL0 4NC,Lebanon
A00083,76081 East Central African Republic Ave.,90336 East Hickory Way,Duquesne,California,WH85 6VR,Togo
A00083,87886 South Colombia Ct.,79179 West Mobile Ln.,Ardmore,Arizona,UQ76 3JW,Mauritius
A00083,83209 West Chile St.,81641 South Brunei Darussalam Ct.,Littleton,Delaware,IH81 8VY,Moldova
A00084,13621  Huntington Beach Ct.,51678 West Saint Lucia Way,Stamford,Iowa,CB94 3BX,French Southern Territories
A00084,98075  Chile Blvd.,52072 East Senegal St.,Liberal,New York,SM43 0SA,Switzerland
A00085,15554  Columbus Ave.,67404 East Luxembourg Blvd.,Agoura Hills,Massachusetts,SE87 1RD,Dominica
A00086,77862  Morgantown Ave.,48091  French Southern Territories Ln.,Avalon,Pennsylvania,YV6 7LU,Barbados
A00086,2409 East Puerto Rico Way,67518 South Andorra Ct.,Seaford,Wyoming,JT22 3ZH,Monaco
A00086,79070  Argentina Ln.,48589 East Luxembourg Ave.,Norwich,Pennsylvania,XO77 6GW,United States Minor Outlying Islands
A00086,69475 West United Arab Emirates Ave.,91819 North Brookfield Blvd.,Lahaina,Vermont,FV11 2OU,Zimbabwe
A00087,5548 South Luxembourg Way,16073 East Chad St.,Irvine,Delaware,MB75 2OJ,Ethiopia
A00087,65734 West British Indian Ocean Territory St.,88702  Chad Ave.,Commerce,Nebraska,VH5 7GP,Monaco
A00087,72529  Luxembourg Ln.,39365 West DeKalb St.,Thiensville,District of Columbia,ST9 0ZH,Costa Rica
A00087,24347 South Belgium Blvd.,53129 North Cook Islands Blvd.,Minneapolis,Minnesota,XC67 9GM,Kuwait
A00087,30709 North Central African Republic St.,95743 East Russian Federation St.,Augusta,Maine,KV43 4QC,United Kingdom
A00087,56520 South Taiwan, Province of China Ct.,14613 North Carrollton Blvd.,Newcastle,Oregon,KN81 5FJ
A00088,56314 West Jamaica Ave.,35971 North Taiwan, Province of China St.,La Habra,New York,OV5 3SW
A00088,56384 South Comoros Ct.,15148 South British Indian Ocean Territory Ave.,Shelton,Delaware,XE34 5XX,South Africa
A00088,94596 East North Platte Ln.,79927 North Greenland St.,Columbus,Minnesota,MI54 5BD,Tonga
A00089,28761 East Cameroon St.,45701 West Martinique St.,Sault Ste. Marie,Nevada,OF56 2BS,Costa Rica
A00089,54591 East Bremerton Blvd.,19300  Gilette Blvd.,East Rutherford,New York,PG22 8BP,Saint Vincent and The Grenadines
A00089,35242  Palau Blvd.,42796 South Costa Rica St.,Augusta,Nebraska,VG76 8HY,Tuvalu
A00090,80181 North Saudi Arabia St.,71468 North Botswana Ct.,Urbana,Arizona,CZ20 9SE,American Samoa
A00092,12598 East Bolivia St.,91037 West Cook Islands St.,New London,Oregon,XC84 1OE,Azerbaijan
A00092,46422  Columbia Ct.,62800 West Nichols Hills Way,Coral Springs,Oklahoma,EA23 9FY,Tonga
A00092,45475 East Coral Springs Ave.,11990 South Cayman Islands Way,Durango,Arizona,CH0 1FT,Burundi
A00092,22709 South Antigua and Barbuda Way,89722 West Cocos (Keeling) Islands Ave.,Easton,Kentucky,AK87 4OL,United Kingdom
A00093,46008 North Trinidad and Tobago Way,84706 East Hoboken Ave.,Saint Louis,Ohio,JT45 5HV,Yemen
A00094,62884  Algeria Way,29898 West Venezuela Ct.,Santa Cruz,Missouri,XO72 5FK,Bulgaria
A00094,64453 South British Indian Ocean Territory Blvd.,68888  Burundi Ln.,Washington,Maine,ZP17 5HY,Reunion
A00094,75048  Calabasas St.,22348 South South Africa St.,Frankfort,New Hampshire,IB7 4LX,Yemen
A00094,9791 East Paraguay Ln.,35339 West Brigham City Ct.,Azusa,Oklahoma,ST56 5PX,Monaco
A00095,42533 West Algeria Way,13261 East Azerbaijan Blvd.,Lynchburg,New Hampshire,OC18 5VJ,Syrian Arab Republic
A00095,69516 North Brazil Blvd.,91685 South Holy See (Vatican City State) Way,Plano,Oklahoma,FO2 8RP,Christmas Island
A00095,52157 South Burundi Way,30610  Timor-leste St.,Danbury,Alabama,EL21 3DC,Djibouti
A00096,28813 South Azerbaijan Blvd.,94205  Rwanda Ct.,Kokomo,West Virginia,XS24 4EQ,Estonia
A00096,12257 East Botswana Blvd.,9149 West Escondido Ct.,Rutland,Arkansas,OP21 8SC,Papua New Guinea
A00096,68891 West Malta Ave.,14825  Nicaragua Blvd.,Erie,Kentucky,RK28 4FU,Iran
A00096,2135  Hannibal Ln.,59644 East Gastonia Ave.,Cedar Rapids,Virginia,MM73 4WM,Germany
A00097,54260 South Beckley Ct.,44189 West Guinea Ln.,Quincy,Connecticut,BV52 6CF,Australia
A00097,82673 North Zimbabwe Blvd.,58001 North Brooklyn Park Way,Fort Smith,Tennessee,XD90 7IW,Solomon Islands
A00098,35418 North Mali Ct.,98125 West Rwanda Ave.,Gettysburg,Vermont,PY82 8WN,Netherlands
A00098,48813  China Ln.,95117 East Armenia Blvd.,Beverly,Kansas,MP37 5FM,Antigua and Barbuda
A00098,97077 North France Ln.,7014 North Denmark Ct.,Asheville,South Dakota,FO48 2CV,Chad
A00099,30208 South Cocos (Keeling) Islands Ave.,98394 West Cuba Ave.,Pass Christian,Missouri,WG19 6VZ,United Arab Emirates
A00099,21642 East Franklin Ln.,95644 South Jamaica St.,Manhattan,Utah,HR97 0VF,Jordan
A00099,3755 East Albania Blvd.,43110 West Kuwait Way,Wausau,Kansas,SX74 1VX,Mayotte
A00099,34957 North Anaconda Way,10182 East Edina Blvd.,Hartford,Nebraska,BD42 8TT,Namibia
A00099,34024 West Somalia Ct.,65234 West Corona Way,Lubbock,New York,DO14 3XU,Hong Kong
